Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,7.689533140295982,7.396527444897083,7.996994421514715
2025-12-31,7.6592760303439285,7.3491293107389515,7.9514903428864345
2026-12-31,7.604101145167094,7.290866923105852,7.916281906200505
2027-12-31,7.524111252144637,7.157383857196566,7.873081114603238
2028-12-31,7.6964947883383,7.287547058884628,8.111752796040804
2029-12-31,7.666237678385862,7.185166105776823,8.108373583652199
2030-12-31,7.611062793209214,6.999342699824653,8.142999633833742
2031-12-31,7.531072900185291,6.860077077054206,8.105588907288958
2032-12-31,7.703456436380317,6.920408240073944,8.434216045332311
2033-12-31,7.673199326428627,6.836819871709116,8.482458461273552
2034-12-31,7.618024441250633,6.599382521111813,8.508980811380587
