Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,6.348917469944663,5.994879294345389,6.706521585752127
2025-12-31,6.6996290468544775,6.342309206774283,7.067921471951572
2026-12-31,7.074310741508237,6.708146476335653,7.432541383218557
2027-12-31,7.472805872025472,7.116335108284286,7.825143701223706
2028-12-31,7.49131202482447,7.100467045549236,7.8567335962993425
2029-12-31,7.842023601734946,7.46242823736626,8.21294499673076
2030-12-31,8.216705296388294,7.793839395451337,8.633456996827771
2031-12-31,8.615200426907485,8.163782343215678,9.039391943182931
2032-12-31,8.633706579704976,8.156192357267674,9.07376473698094
2033-12-31,8.984418156613977,8.467754349499653,9.468620543539624
2034-12-31,9.359099851269402,8.776596604840183,9.83574864158551
